Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,Average Speed m/s
2020.09.09 11:00:05,2020.09.09 11:00:00,2020.09.09 11:00:05,Resolved QFP,37.94358,6.681503,0.06338042378461821
2020.09.09 12:09:43,2020.09.09 12:00:00,2020.09.09 12:09:43,Resolved QFP,37.945885,6.682153,0.07513690728206854
2020.09.09 13:16:50,2020.09.09 13:00:00,2020.09.09 13:16:50,Resolved QFP,37.948491,6.681318,0.1405219753829946
2020.09.09 14:01:24,2020.09.09 14:00:00,2020.09.09 14:01:24,Resolved QFP,37.948144,6.677938,0.2080844141344072
2020.09.09 15:04:51,2020.09.09 15:00:00,2020.09.09 15:04:51,Resolved QFP,37.947248,6.670831,0.2699929645149625
2020.09.09 17:00:11,2020.09.09 17:00:00,2020.09.09 17:00:11,Resolved QFP,37.945995,6.653983,0.28299098730913086
2020.09.09 18:00:07,2020.09.09 18:00:00,2020.09.09 18:00:07,Resolved QFP,37.944169,6.644964,0.10722887904568758
2020.09.09 20:18:07,2020.09.09 20:00:00,2020.09.09 20:18:07,Resolved QFP,37.945502,6.637047,0.04869167802339068
2020.09.09 21:14:21,2020.09.09 21:00:00,2020.09.09 21:14:21,Resolved QFP,37.946983,6.636929,0.09572516750446192
2020.09.10 00:10:58,2020.09.10 00:00:00,2020.09.10 00:10:58,Resolved QFP (Uncertain),37.949138,6.628013,0.15436518633686477
2020.09.10 01:19:27,2020.09.10 01:00:00,2020.09.10 01:19:27,Resolved QFP,37.951556,6.622812,0.09987448618693248
2020.09.10 02:22:17,2020.09.10 02:00:00,2020.09.10 02:22:17,Resolved QFP,37.953608,6.620095,0.07824859259814962
2020.09.10 03:09:57,2020.09.10 03:00:00,2020.09.10 03:09:57,Resolved QFP,37.955623,6.619907,0.07510033719759922
2020.09.10 04:08:02,2020.09.10 04:00:00,2020.09.10 04:08:02,Resolved QFP,37.95773,6.618829,0.08361590041785538
2020.09.10 05:13:46,2020.09.10 05:00:00,2020.09.10 05:13:46,Resolved QFP,37.958166,6.615879,0.21748525127123927
2020.09.10 06:16:14,2020.09.10 06:00:00,2020.09.10 06:16:14,Resolved QFP,37.961339,6.609226,0.09749906663680383
2020.09.10 07:31:10,2020.09.10 07:00:00,2020.09.10 07:31:10,Resolved QFP,37.960943,6.605282,0.08917503117339626
2020.09.10 08:10:06,2020.09.10 08:00:00,2020.09.10 08:10:06,Resolved QFP,37.962799,6.60496,0.051778109410165564
2020.09.10 09:02:06,2020.09.10 09:00:00,2020.09.10 09:02:06,Resolved QFP,37.963671,6.606132,0.2432330683582015
2020.09.10 10:02:45,2020.09.10 10:00:00,2020.09.10 10:02:45,Resolved QFP,37.957982,6.600502,0.27290924545313133
2020.09.10 11:05:19,2020.09.10 11:00:00,2020.09.10 11:05:19,Resolved QFP,37.954342,6.591983,0.34423202685037385
2020.09.10 13:01:17,2020.09.10 13:00:00,2020.09.10 13:01:17,Resolved QFP,37.939365,6.576338,0.2801713417722101
2020.09.10 15:07:56,2020.09.10 15:00:00,2020.09.10 15:07:56,Resolved QFP,37.929417,6.559856,0.3271770902992545
2020.09.10 16:28:16,2020.09.10 16:00:00,2020.09.10 16:28:16,Resolved QFP,37.92634,6.545932,0.32710632954341873
2020.09.10 17:12:37,2020.09.10 17:00:00,2020.09.10 17:12:37,Resolved QFP,37.926063,6.538066,0.06281262903699208
2020.09.11 03:07:14,2020.09.11 03:00:00,2020.09.11 03:07:14,Resolved QFP,37.912294,6.5232,0.2746092692322515
2020.09.11 05:27:11,2020.09.11 05:00:00,2020.09.11 05:27:11,Unresolved QFP,37.902797,6.504638,0.31386617106515513
2020.09.11 06:26:29,2020.09.11 06:00:00,2020.09.11 06:26:29,Resolved QFP,37.898913,6.495317,0.23664340868458694
2020.09.11 07:01:41,2020.09.11 07:00:00,2020.09.11 07:01:41,Resolved QFP,37.89839,6.490828,0.22064294925379044
2020.09.11 08:25:10,2020.09.11 08:00:00,2020.09.11 08:25:10,Resolved QFP,37.891869,6.483256,0.45160326142943225
2020.09.11 09:12:07,2020.09.11 09:00:00,2020.09.11 09:12:07,Resolved QFP,37.892314,6.471761,0.30387960355732074
2020.09.11 10:12:25,2020.09.11 10:00:00,2020.09.11 10:12:25,Resolved QFP,37.891106,6.461893,0.1540586781117845
2020.09.11 12:00:05,2020.09.11 12:00:00,2020.09.11 12:00:05,Resolved QFP,37.882521,6.459201,0.315751102970483
2020.09.11 15:21:51,2020.09.11 15:00:00,2020.09.11 15:21:51,Resolved QFP,37.85499,6.438312,0.3419780620876029
2020.09.11 16:09:24,2020.09.11 16:00:00,2020.09.11 16:09:24,Resolved QFP,37.847784,6.433225,0.3347590965012919
2020.09.11 17:10:00,2020.09.11 17:00:00,2020.09.11 17:10:00,Resolved QFP,37.839694,6.425765,0.32616439514048745
2020.09.11 18:01:47,2020.09.11 18:00:00,2020.09.11 18:01:47,Resolved QFP,37.833452,6.419058,0.21967353281269097
2020.09.11 22:17:43,2020.09.11 22:00:00,2020.09.11 22:17:43,Resolved QFP (Uncertain),37.806286,6.405204,0.15426498786592732
2020.09.12 03:00:19,2020.09.12 03:00:00,2020.09.12 03:00:19,Resolved QFP,37.788929,6.389143,0.24735654084366177
2020.09.12 05:24:24,2020.09.12 05:00:00,2020.09.12 05:24:24,Resolved QFP,37.777727,6.373385,0.23001831730588973
2020.09.12 06:05:17,2020.09.12 06:00:00,2020.09.12 06:05:17,Resolved QFP,37.772871,6.371826,0.3290321390249321
2020.09.12 07:15:20,2020.09.12 07:00:00,2020.09.12 07:15:20,Resolved QFP,37.761501,6.366631,0.22534563219287135
2020.09.12 08:36:32,2020.09.12 08:00:00,2020.09.12 08:36:32,Resolved QFP,37.751578,6.366702,0.3406113258833847
2020.09.12 09:21:05,2020.09.12 09:00:00,2020.09.12 09:21:05,Resolved QFP,37.743349,6.36665,0.3199812981220406
2020.09.12 10:00:07,2020.09.12 10:00:00,2020.09.12 10:00:07,Resolved QFP,37.736576,6.366573,0.3848366098432023
2020.09.12 11:14:09,2020.09.12 11:00:00,2020.09.12 11:14:09,Resolved QFP,37.721701,6.370754,0.3719264743182358
2020.09.12 12:22:07,2020.09.12 12:00:00,2020.09.12 12:22:07,Resolved QFP,37.708188,6.373065,0.4290562348622262
2020.09.12 13:06:29,2020.09.12 13:00:00,2020.09.12 13:06:29,Resolved QFP,37.698019,6.374845,0.46186603118003555
2020.09.12 14:21:32,2020.09.12 14:00:00,2020.09.12 14:21:32,Resolved QFP (Uncertain),37.679248,6.373829,0.38581115974667834
2020.09.12 15:00:12,2020.09.12 15:00:00,2020.09.12 15:00:12,Resolved QFP,37.671228,6.374894,0.3114812105123103
2020.09.12 16:08:04,2020.09.12 16:00:00,2020.09.12 16:08:04,Resolved QFP,37.659807,6.375889,0.347736794257519
2020.09.12 17:20:26,2020.09.12 17:00:00,2020.09.12 17:20:26,Unresolved QFP,37.646366,6.378254,0.36370433673975316
2020.09.12 18:00:08,2020.09.12 18:00:00,2020.09.12 18:00:08,Resolved QFP,37.639231,6.381482,0.49819752066044826
2020.09.12 19:12:15,2020.09.12 19:00:00,2020.09.12 19:12:15,Resolved QFP,37.621476,6.389512,0.509594335662953
2020.09.12 20:04:53,2020.09.12 20:00:00,2020.09.12 20:04:53,Resolved QFP (Uncertain),37.607326,6.392886,0.4737857756277098
2020.09.12 22:01:54,2020.09.12 22:00:00,2020.09.12 22:01:54,Resolved QFP,37.578114,6.400012,0.4593931826721099
2020.09.12 23:00:33,2020.09.12 23:00:00,2020.09.12 23:00:33,Resolved QFP,37.563528,6.400895,0.35084965282042
2020.09.13 01:09:01,2020.09.13 01:00:00,2020.09.13 01:09:01,Resolved QFP,37.539088,6.401388,0.28252963286657734
2020.09.13 02:04:02,2020.09.13 02:00:00,2020.09.13 02:04:02,Resolved QFP,37.530658,6.401442,0.2872807750495235
2020.09.13 04:08:12,2020.09.13 04:00:00,2020.09.13 04:08:12,Resolved QFP,37.513559,6.410495,0.2824427942984654
2020.09.13 05:17:16,2020.09.13 05:00:00,2020.09.13 05:17:16,Resolved QFP,37.504532,6.404975,0.1942857626242533
2020.09.13 06:07:51,2020.09.13 06:00:00,2020.09.13 06:07:51,Resolved QFP,37.501057,6.409018,0.3395404136515008
2020.09.13 07:24:10,2020.09.13 07:00:00,2020.09.13 07:24:10,Resolved QFP,37.489309,6.401302,0.37470117364298233
2020.09.13 08:30:20,2020.09.13 08:00:00,2020.09.13 08:30:20,Resolved QFP,37.476536,6.397099,0.24291909721152274
2020.09.13 09:14:09,2020.09.13 09:00:00,2020.09.13 09:14:09,Resolved QFP,37.471812,6.39378,0.2774655579691875
2020.09.13 10:00:35,2020.09.13 10:00:00,2020.09.13 10:00:35,Resolved QFP,37.469892,6.387059,0.33239742074830525
2020.09.13 12:04:09,2020.09.13 12:00:00,2020.09.13 12:04:09,Resolved QFP,37.453954,6.371491,0.4962099531772959
2020.09.13 13:12:00,2020.09.13 13:00:00,2020.09.13 13:12:00,Resolved QFP,37.437324,6.36395,0.6751626138065454
2020.09.13 14:26:27,2020.09.13 14:00:00,2020.09.13 14:26:27,Resolved QFP,37.412669,6.352317,0.4681261949835167
2020.09.13 15:11:29,2020.09.13 15:00:00,2020.09.13 15:11:29,Resolved QFP,37.402648,6.346812,0.43368843539395063
2020.09.13 16:04:02,2020.09.13 16:00:00,2020.09.13 16:04:02,Resolved QFP,37.392842,6.339286,0.5637109983694001
2020.09.13 17:09:36,2020.09.13 17:00:00,2020.09.13 17:09:36,Resolved QFP,37.377304,6.326619,0.4562517417620457
2020.09.13 18:18:18,2020.09.13 18:00:00,2020.09.13 18:18:18,Resolved QFP,37.368832,6.311876,0.24050649666531415
2020.09.13 19:00:18,2020.09.13 19:00:00,2020.09.13 19:00:18,Resolved QFP,37.364864,6.308098,0.37878962100863944
2020.09.13 20:00:25,2020.09.13 20:00:00,2020.09.13 20:00:25,Resolved QFP,37.359377,6.29703,0.5259413412742533
2020.09.13 21:01:39,2020.09.13 21:00:00,2020.09.13 21:01:39,Resolved QFP,37.350505,6.28198,0.4969647925739703
2020.09.13 22:10:10,2020.09.13 22:00:00,2020.09.13 22:10:10,Resolved QFP,37.346436,6.26396,0.6008568364097759
2020.09.14 00:04:57,2020.09.14 00:00:00,2020.09.14 00:04:57,Resolved QFP,37.349239,6.226646,0.6188506304815469
2020.09.14 02:02:23,2020.09.14 02:00:00,2020.09.14 02:02:23,Resolved QFP (Uncertain),37.362377,6.189473,0.5940424276626799
2020.09.14 03:16:37,2020.09.14 03:00:00,2020.09.14 03:16:37,Resolved QFP,37.36972,6.166704,0.5678807443284577
2020.09.14 05:00:06,2020.09.14 05:00:00,2020.09.14 05:00:06,Resolved QFP,37.383755,6.138081,0.6315902213570678
2020.09.14 06:18:51,2020.09.14 06:00:00,2020.09.14 06:18:51,Resolved QFP,37.393598,6.112958,0.7418564132190578
2020.09.14 07:10:52,2020.09.14 07:00:00,2020.09.14 07:10:52,Resolved QFP,37.399418,6.092848,0.7723766017668284
2020.09.14 08:11:29,2020.09.14 08:00:00,2020.09.14 08:11:29,Resolved QFP,37.412506,6.071085,0.7140356508051634
2020.09.14 10:10:00,2020.09.14 10:00:00,2020.09.14 10:10:00,Resolved QFP,37.433246,6.030133,0.746556816432208
2020.09.14 11:22:03,2020.09.14 11:00:00,2020.09.14 11:22:03,Resolved QFP,37.43989,6.001717,0.8841561240944869
2020.09.14 12:10:17,2020.09.14 12:00:00,2020.09.14 12:10:17,Resolved QFP,37.441497,5.978635,0.720541655506466
2020.09.14 13:14:09,2020.09.14 13:00:00,2020.09.14 13:14:09,Resolved QFP,37.444289,5.953824,0.7429293292930598
2020.09.14 14:20:02,2020.09.14 14:00:00,2020.09.14 14:20:02,Resolved QFP,37.452116,5.92845,0.9399253558724195
2020.09.14 15:00:08,2020.09.14 15:00:00,2020.09.14 15:00:08,Resolved QFP,37.454788,5.908176,0.9873682228399205
2020.09.14 16:14:53,2020.09.14 16:00:00,2020.09.14 16:14:53,Resolved QFP,37.461664,5.868728,0.8123530479899341
2020.09.14 17:13:23,2020.09.14 17:00:00,2020.09.14 17:13:23,Resolved QFP,37.472678,5.845422,0.8227759091678024
2020.09.14 18:11:32,2020.09.14 18:00:00,2020.09.14 18:11:32,Resolved QFP,37.484476,5.822308,0.7702564184504807
2020.09.14 19:05:53,2020.09.14 19:00:00,2020.09.14 19:05:53,Resolved QFP,37.495507,5.802462,0.8617619140606035
2020.09.14 21:02:24,2020.09.14 21:00:00,2020.09.14 21:02:24,Unresolved QFP,37.515154,5.751661,0.8742221396727118
2020.09.15 00:08:56,2020.09.15 00:00:00,2020.09.15 00:08:56,Unresolved QFP,37.563307,5.677487,0.7861001659085557
2020.09.15 01:00:11,2020.09.15 01:00:00,2020.09.15 01:00:11,Resolved QFP,37.577792,5.661139,0.7240628008732778
2020.09.15 02:03:52,2020.09.15 02:00:00,2020.09.15 02:03:52,Resolved QFP,37.596097,5.64412,0.6000771962412773
2020.09.15 03:00:07,2020.09.15 03:00:00,2020.09.15 03:00:07,Resolved QFP,37.611411,5.634118,0.506339848934027
2020.09.15 05:16:06,2020.09.15 05:00:00,2020.09.15 05:16:06,Resolved QFP,37.64209,5.612882,0.5717934142839929
2020.09.15 06:19:32,2020.09.15 06:00:00,2020.09.15 06:19:32,Resolved QFP,37.651557,5.595639,0.41930008197631213
2020.09.15 08:03:40,2020.09.15 08:00:00,2020.09.15 08:03:40,Resolved QFP,37.666327,5.577139,0.36905401497694157
2020.09.15 09:10:19,2020.09.15 09:00:00,2020.09.15 09:10:19,Resolved QFP,37.676872,5.568985,0.3791868824276127
2020.09.15 10:03:49,2020.09.15 10:00:00,2020.09.15 10:03:49,Unresolved QFP,37.686556,5.563788,0.8110242099867754
2020.09.15 11:18:07,2020.09.15 11:00:00,2020.09.15 11:18:07,Resolved QFP,37.698436,5.533337,0.695614843456104
2020.09.15 12:06:40,2020.09.15 12:00:00,2020.09.15 12:06:40,Resolved QFP,37.700506,5.515131,0.6670509210680173
2020.09.15 13:12:12,2020.09.15 13:00:00,2020.09.15 13:12:12,Resolved QFP,37.70331,5.49158,0.4815771514263169
2020.09.15 14:00:07,2020.09.15 14:00:00,2020.09.15 14:00:07,Resolved QFP,37.70696,5.479606,0.5350878895681306
2020.09.15 17:15:20,2020.09.15 17:00:00,2020.09.15 17:15:20,Unresolved QFP,37.726016,5.426244,0.3690592714886099
2020.09.15 18:14:35,2020.09.15 18:00:00,2020.09.15 18:14:35,Resolved QFP,37.7355,5.419143,0.4215507172952378
2020.09.16 00:00:09,2020.09.16 00:00:00,2020.09.16 00:00:09,Resolved QFP,37.788846,5.360931,0.6310513911753487
2020.09.16 06:04:08,2020.09.16 06:00:00,2020.09.16 06:04:08,Resolved QFP (Uncertain),37.836451,5.245803,0.3998494813653167
2020.09.16 07:08:16,2020.09.16 07:00:00,2020.09.16 07:08:16,Resolved QFP,37.84743,5.237291,0.4505279522203243
2020.09.16 08:20:34,2020.09.16 08:00:00,2020.09.16 08:20:34,Resolved QFP,37.862275,5.227758,0.38390491315300257
2020.09.16 10:38:58,2020.09.16 10:00:00,2020.09.16 10:38:58,Resolved QFP,37.887426,5.213782,0.3000203072199171
2020.09.16 11:06:38,2020.09.16 11:00:00,2020.09.16 11:06:38,Resolved QFP,37.888442,5.209395,0.20133136123683612
2020.09.16 12:25:21,2020.09.16 12:00:00,2020.09.16 12:25:21,Resolved QFP,37.889235,5.200833,0.34722749714276135
2020.09.16 13:23:28,2020.09.16 13:00:00,2020.09.16 13:23:28,Resolved QFP,37.890625,5.189973,0.36623498121032816
2020.09.16 14:00:07,2020.09.16 14:00:00,2020.09.16 14:00:07,Resolved QFP,37.89096,5.182698,0.37839821803229146
2020.09.16 15:00:05,2020.09.16 15:00:00,2020.09.16 15:00:05,Resolved QFP,37.889547,5.170468,0.45494425602147964
2020.09.16 17:08:10,2020.09.16 17:00:00,2020.09.16 17:08:10,Resolved QFP,37.884458,5.139266,0.3936341132620749
2020.09.16 18:17:07,2020.09.16 18:00:00,2020.09.16 18:17:07,Resolved QFP,37.885187,5.124558,0.45876221689150526
2020.09.17 00:04:25,2020.09.17 00:00:00,2020.09.17 00:04:25,Resolved QFP,37.922606,5.046677,0.27935987320803773
2020.09.17 05:04:15,2020.09.17 05:00:00,2020.09.17 05:04:15,Unresolved QFP,37.956685,5.016718,0.37997101743655126
2020.09.17 06:19:35,2020.09.17 06:00:00,2020.09.17 06:19:35,Resolved QFP,37.962362,5.002268,0.2523664653481803
2020.09.17 07:18:43,2020.09.17 07:00:00,2020.09.17 07:18:43,Resolved QFP,37.965758,4.994922,0.24628184197690317
2020.09.17 08:14:39,2020.09.17 08:00:00,2020.09.17 08:14:39,Resolved QFP,37.968785,4.988092,0.30116412731805353
2020.09.17 09:09:24,2020.09.17 09:00:00,2020.09.17 09:09:24,Resolved QFP,37.970946,4.979412,0.359513017110696
2020.09.17 10:00:06,2020.09.17 10:00:00,2020.09.17 10:00:06,Resolved QFP,37.971736,4.969554,0.3570549303885455
2020.09.17 11:00:06,2020.09.17 11:00:00,2020.09.17 11:00:06,Resolved QFP,37.973585,4.958079,0.4644199808739555
2020.09.17 12:00:07,2020.09.17 12:00:00,2020.09.17 12:00:07,Resolved QFP,37.973785,4.942957,0.4531484607516121
2020.09.17 13:07:21,2020.09.17 13:00:00,2020.09.17 13:07:21,Resolved QFP,37.971709,4.926558,0.3079780473698173
2020.09.17 14:04:51,2020.09.17 14:00:00,2020.09.17 14:04:51,Resolved QFP,37.968634,4.917458,0.3620923124272279
2020.09.17 15:00:07,2020.09.17 15:00:00,2020.09.17 15:00:07,Resolved QFP,37.969618,4.906645,0.3234973176975463
2020.09.17 16:11:42,2020.09.17 16:00:00,2020.09.17 16:11:42,Resolved QFP (Uncertain),37.975146,4.89537,0.40910443202883806
2020.09.17 18:16:23,2020.09.17 18:00:00,2020.09.17 18:16:23,Resolved QFP,37.982307,4.868642,0.23072786041839705
2020.09.17 21:11:41,2020.09.17 21:00:00,2020.09.17 21:11:41,Resolved QFP (Uncertain),37.986958,4.847198,0.22848256453176677
2020.09.18 00:11:02,2020.09.18 00:00:00,2020.09.18 00:11:02,Resolved QFP,37.995667,4.826752,0.21159627780028537
2020.09.18 03:05:42,2020.09.18 03:00:00,2020.09.18 03:05:42,Unresolved QFP,38.009056,4.811861,0.18182666437344058
2020.09.18 04:07:42,2020.09.18 04:00:00,2020.09.18 04:07:42,Resolved QFP,38.013151,4.807329,0.2879077584710283
2020.09.18 06:06:41,2020.09.18 06:00:00,2020.09.18 06:06:41,Resolved QFP,38.017381,4.789233,0.3866954216517296
2020.09.18 07:22:58,2020.09.18 07:00:00,2020.09.18 07:22:58,Resolved QFP,38.016968,4.773233,0.39424004820795394
2020.09.18 08:18:22,2020.09.18 08:00:00,2020.09.18 08:18:22,Resolved QFP,38.015737,4.761447,0.40718430051096294
2020.09.18 11:01:42,2020.09.18 11:00:00,2020.09.18 11:01:42,Unresolved QFP,38.021996,4.725912,0.28987951662339345
2020.09.18 12:00:29,2020.09.18 12:00:00,2020.09.18 12:00:29,Resolved QFP,38.029111,4.720036,0.2726211367702204
2020.09.18 13:00:10,2020.09.18 13:00:00,2020.09.18 13:00:10,Resolved QFP,38.0373,4.716805,0.32681620115035837
2020.09.18 18:16:09,2020.09.18 18:00:00,2020.09.18 18:16:09,Resolved QFP,38.049653,4.662161,0.1310405074243267
2020.09.19 00:10:42,2020.09.19 00:00:00,2020.09.19 00:10:42,Resolved QFP,38.07416,4.656608,0.15970134521905577
2020.09.19 02:06:36,2020.09.19 02:00:00,2020.09.19 02:06:36,Unresolved QFP,38.083902,4.658913,0.2007383837042458
2020.09.19 04:00:06,2020.09.19 04:00:00,2020.09.19 04:00:06,Resolved QFP,38.096148,4.660272,0.20377407390834926
2020.09.19 05:07:14,2020.09.19 05:00:00,2020.09.19 05:07:14,Resolved QFP,38.103177,4.657958,0.43849230696523844
2020.09.19 07:24:50,2020.09.19 07:00:00,2020.09.19 07:24:50,Resolved QFP,38.118084,4.628837,0.560850810227086
2020.09.19 08:07:52,2020.09.19 08:00:00,2020.09.19 08:07:52,Resolved QFP,38.121601,4.616226,0.5276441303671318
2020.09.19 09:14:39,2020.09.19 09:00:00,2020.09.19 09:14:39,Resolved QFP,38.126108,4.597649,0.5135429351384614
2020.09.19 10:02:28,2020.09.19 10:00:00,2020.09.19 10:02:28,Resolved QFP,38.133648,4.586682,0.5055030246158271
2020.09.19 11:24:27,2020.09.19 11:00:00,2020.09.19 11:24:27,Resolved QFP,38.146341,4.568151,0.5038582834427212
2020.09.19 12:15:27,2020.09.19 12:00:00,2020.09.19 12:15:27,Resolved QFP,38.148798,4.554428,0.43120593095581633
2020.09.19 13:31:26,2020.09.19 13:00:00,2020.09.19 13:31:26,Resolved QFP,38.145418,4.536977,0.5150800400117217
2020.09.19 14:49:12,2020.09.19 14:00:00,2020.09.19 14:49:12,Resolved QFP,38.138824,4.516275,0.45594291887077254
2020.09.19 17:01:09,2020.09.19 17:00:00,2020.09.19 17:01:09,Resolved QFP,38.131497,4.484471,0.1535408248969876
2020.09.19 18:38:17,2020.09.19 18:00:00,2020.09.19 18:38:17,Resolved QFP,38.128467,4.476972,0.31202187730064673
2020.09.19 19:10:07,2020.09.19 19:00:00,2020.09.19 19:10:07,Resolved QFP,38.127795,4.471625,0.15435163434669738
2020.09.20 00:35:00,2020.09.20 00:00:00,2020.09.20 00:35:00,Resolved QFP,38.111737,4.449703,0.1330473714347692
2020.09.20 03:04:57,2020.09.20 03:00:00,2020.09.20 03:04:57,Unresolved QFP,38.101381,4.452727,0.18188311405242613
2020.09.20 04:07:16,2020.09.20 04:00:00,2020.09.20 04:07:16,Resolved QFP,38.095701,4.455034,0.20898400457740826
2020.09.20 05:08:59,2020.09.20 05:00:00,2020.09.20 05:08:59,Resolved QFP,38.088875,4.456462,0.32721496861234733
2020.09.20 06:06:18,2020.09.20 06:00:00,2020.09.20 06:06:18,Resolved QFP,38.084375,4.447343,0.30949418880854146
2020.09.20 07:02:50,2020.09.20 07:00:00,2020.09.20 07:02:50,Resolved QFP,38.082339,4.438072,0.2852599012100395
2020.09.20 08:21:35,2020.09.20 08:00:00,2020.09.20 08:21:35,Resolved QFP,38.078561,4.426488,0.304040483550821
2020.09.20 09:04:09,2020.09.20 09:00:00,2020.09.20 09:04:09,Resolved QFP,38.079209,4.419496,0.2097803318546314
2020.09.20 10:28:15,2020.09.20 10:00:00,2020.09.20 10:28:15,Resolved QFP,38.080803,4.410058,0.26720903529485535
2020.09.20 11:20:46,2020.09.20 11:00:00,2020.09.20 11:20:46,Resolved QFP,38.078298,4.402871,0.26930673626408097
2020.09.20 12:04:46,2020.09.20 12:00:00,2020.09.20 12:04:46,Resolved QFP,38.077054,4.396564,0.27578286713103883
2020.09.20 13:38:41,2020.09.20 13:00:00,2020.09.20 13:38:41,Resolved QFP,38.069416,4.384786,0.318294488385996
2020.09.20 14:26:16,2020.09.20 14:00:00,2020.09.20 14:26:16,Resolved QFP,38.066353,4.377165,0.37641025528575583
2020.09.20 17:25:36,2020.09.20 17:00:00,2020.09.20 17:25:36,Resolved QFP,38.059029,4.341284,0.42277050741668015
2020.09.20 18:13:46,2020.09.20 18:00:00,2020.09.20 18:13:46,Resolved QFP,38.059892,4.330269,0.10700560418637861
2020.09.21 01:00:17,2020.09.21 01:00:00,2020.09.21 01:00:17,Unresolved QFP,38.049243,4.351312,0.19969872048247453
2020.09.21 03:01:42,2020.09.21 03:00:00,2020.09.21 03:01:42,Unresolved QFP,38.038288,4.358534,0.2095841343880595
2020.09.21 04:00:18,2020.09.21 04:00:00,2020.09.21 04:00:18,Resolved QFP,38.031704,4.359388,0.19028065756996332
2020.09.21 05:00:05,2020.09.21 05:00:00,2020.09.21 05:00:05,Resolved QFP,38.025555,4.359394,
